"","stem","total","density","timepoints","species","plantedyear","plantedtype","height","diameter"
"661",1.134,17.7462962285688,12.4444444444444,2,"corn","2015","monoculture",57,1.125
"662",2.997,36.3179028473077,12.4444444444444,2,"corn","2015","monoculture",62,1.75
"663",0.583,7.78210447287878,12.4444444444444,2,"corn","2015","monoculture",37,0.8
"664",1.881,24.6551396547185,12.4444444444444,2,"corn","2015","monoculture",50,1.5
"665",1.232,18.8675380607452,12.4444444444444,2,"corn","2015","monoculture",43,1.35
"666",1.868,30.9546757437151,12.4444444444444,2,"corn","2015","monoculture",68,1.5
"667",1.392,19.910893535784,12.8888888888889,2,"corn","2015","monoculture",43,1.4
"668",1.418,20.4676081225125,12.8888888888889,2,"corn","2015","monoculture",48,1.35
"669",1.122,16.3920210535787,12.8888888888889,2,"corn","2015","monoculture",49,1.15
"670",2.135,30.8737922648307,12.8888888888889,2,"corn","2015","monoculture",56,1.65
"671",2.4,31.4268894228455,12.8888888888889,2,"corn","2015","monoculture",65,1.55
"672",1.918,27.3978760025896,12.8888888888889,2,"corn","2015","monoculture",54,1.55
"673",1.487,24.1093114252741,12.8888888888889,2,"corn","2015","monoculture",44,1.575
"674",1.474,19.9550191087762,12.8888888888889,2,"corn","2015","monoculture",52,1.275
"675",0.524,7.93237510203513,12.8888888888889,2,"corn","2015","monoculture",30,0.9
"676",2.618,33.610248381337,18.6666666666667,2,"corn","2015","monoculture",76,1.5
"677",3.17,35.4210392234252,18.6666666666667,2,"corn","2015","monoculture",74,1.575
"678",2.455,34.057186687969,18.6666666666667,2,"corn","2015","monoculture",68,1.6
"679",3.116,37.6965999367974,18.6666666666667,2,"corn","2015","monoculture",78,1.6
"680",2.22,30.0517265193098,18.6666666666667,2,"corn","2015","monoculture",75,1.4
"681",2.001,25.8596081484253,18.6666666666667,2,"corn","2015","monoculture",71,1.3
"682",2.383,33.2824278001187,18.6666666666667,2,"corn","2015","monoculture",75,1.5
"683",2.975,40.0257825544237,18.6666666666667,2,"corn","2015","monoculture",82,1.625
"684",4.79,57.5595282247588,18.6666666666667,2,"corn","2015","monoculture",98,1.9
"685",3.166,41.3982883227532,18.6666666666667,2,"corn","2015","monoculture",74,1.75
"686",2.375,24.4012793903579,18.6666666666667,2,"corn","2015","monoculture",71,1.25
"687",1.718,25.9066399850139,17.7777777777778,2,"corn","2015","monoculture",66,1.35
"688",0.843,13.0071281781442,17.7777777777778,2,"corn","2015","monoculture",43,1.05
"689",1.245,18.7556257012428,17.7777777777778,2,"corn","2015","monoculture",46,1.3
"690",1.51,19.2708994053203,17.7777777777778,2,"corn","2015","monoculture",56,1.2
"691",2.715,33.6854880731674,17.7777777777778,2,"corn","2015","monoculture",63,1.65
"692",4.455,54.3304682559233,17.7777777777778,2,"corn","2015","monoculture",76,2.075
"693",1.461,20.8283518324594,17.7777777777778,2,"corn","2015","monoculture",53,1.3
"694",1.397,19.0565016379735,17.7777777777778,2,"corn","2015","monoculture",47,1.3
"695",1.361,20.4676081225125,17.7777777777778,2,"corn","2015","monoculture",48,1.35
"696",0.867,16.1063872478961,17.7777777777778,2,"corn","2015","monoculture",50,1.125
"697",1.256,17.165765188097,18.2222222222222,2,"corn","2015","monoculture",57,1.1
"698",2.659,33.252047164908,18.2222222222222,2,"corn","2015","monoculture",83,1.425
"699",3.077,38.0209153661523,18.2222222222222,2,"corn","2015","monoculture",72,1.675
"700",3.155,36.8421399734115,18.2222222222222,2,"corn","2015","monoculture",69,1.675
"701",1.713,24.5003947715575,18.2222222222222,2,"corn","2015","monoculture",59,1.375
"702",3.261,42.6150686860513,18.2222222222222,2,"corn","2015","monoculture",84,1.675
"703",4.064,46.0241691910249,18.2222222222222,2,"corn","2015","monoculture",83,1.775
"704",2.784,38.9369230141816,18.2222222222222,2,"corn","2015","monoculture",79,1.625
"705",2.104,27.9499276774731,18.2222222222222,2,"corn","2015","monoculture",68,1.4
"706",1.416,28.1955162139669,18.2222222222222,2,"corn","2015","monoculture",74,1.35
"707",3.305,40.8434237789731,17.3333333333333,2,"corn","2015","monoculture",77,1.7
"708",2.269,30.3955790706902,17.3333333333333,2,"corn","2015","monoculture",71,1.45
"709",2.055,28.7966359382481,17.3333333333333,2,"corn","2015","monoculture",66,1.45
"710",2.07,28.3789258635487,17.3333333333333,2,"corn","2015","monoculture",67,1.425
"711",1.843,26.835591287177,17.3333333333333,2,"corn","2015","monoculture",60,1.45
"712",1.09,16.4925252080316,17.3333333333333,2,"corn","2015","monoculture",54,1.1
"713",2.764,36.1992934967488,17.3333333333333,2,"corn","2015","monoculture",60,1.775
"714",2.051,28.8196675212408,17.3333333333333,2,"corn","2015","monoculture",56,1.575
"715",3.064,37.1840666692211,17.3333333333333,2,"corn","2015","monoculture",72,1.65
"716",3.65,18.4853543839817,17.3333333333333,2,"corn","2015","monoculture",63,1.1
"717",2.888,36.8178438336075,22.2222222222222,2,"corn","2015","monoculture",65,1.725
"718",3.053,40.1436166150061,22.2222222222222,2,"corn","2015","monoculture",69,1.775
"719",1.575,20.4338366031466,22.2222222222222,2,"corn","2015","monoculture",66,1.15
"720",1.289,19.9274992643296,22.2222222222222,2,"corn","2015","monoculture",54,1.25
"721",2.135,29.2537583941109,22.2222222222222,2,"corn","2015","monoculture",63,1.5
"722",3.311,40.9404949206287,22.2222222222222,2,"corn","2015","monoculture",82,1.65
"723",2.381,30.0517265193098,22.2222222222222,2,"corn","2015","monoculture",75,1.4
"724",1.728,24.2240439394598,22.2222222222222,2,"corn","2015","monoculture",65,1.3
"725",1.942,26.6198194687773,22.2222222222222,2,"corn","2015","monoculture",66,1.375
"726",1.361,18.2677737653924,22.2222222222222,2,"corn","2015","monoculture",62,1.1
"727",2.614,32.9097952466261,16.8888888888889,2,"corn","2015","monoculture",67,1.575
"728",2.236,31.7650472880436,16.8888888888889,2,"corn","2015","monoculture",60,1.625
"729",1.655,21.9805297383183,16.8888888888889,2,"corn","2015","monoculture",57,1.3
"730",2.005,27.3978760025896,16.8888888888889,2,"corn","2015","monoculture",54,1.55
"731",0.896,13.235599042739,16.8888888888889,2,"corn","2015","monoculture",42,1.075
"732",1.362,16.5806979467152,16.8888888888889,2,"corn","2015","monoculture",52,1.125
"733",1.355,18.7556257012428,16.8888888888889,2,"corn","2015","monoculture",46,1.3
"734",1.609,23.5722877268628,16.8888888888889,2,"corn","2015","monoculture",56,1.375
"735",1.074,16.4082799710691,16.8888888888889,2,"corn","2015","monoculture",47,1.175
"736",0.653,11.1036131341418,16.8888888888889,2,"corn","2015","monoculture",50,0.875
"737",1.9,26.3967025214809,22.6666666666667,2,"corn","2015","monoculture",73,1.3
"738",2.097,28.2535107328798,22.6666666666667,2,"corn","2015","monoculture",69,1.4
"739",1.909,27.6690322642233,22.6666666666667,2,"corn","2015","monoculture",53,1.575
"740",2.276,28.7966359382481,22.6666666666667,2,"corn","2015","monoculture",66,1.45
"741",3.074,38.0209153661523,22.6666666666667,2,"corn","2015","monoculture",72,1.675
"742",2.287,29.9782291859598,22.6666666666667,2,"corn","2015","monoculture",63,1.525
"743",2.598,35.9761324918166,22.6666666666667,2,"corn","2015","monoculture",63,1.725
"744",1.616,22.3148123992818,22.6666666666667,2,"corn","2015","monoculture",56,1.325
"745",1.131,17.3720690724467,22.6666666666667,2,"corn","2015","monoculture",53,1.15
"746",0.962,17.8425703916925,22.6666666666667,2,"corn","2015","monoculture",43,1.3
"747",3.362,40.1992016417237,24,2,"corn","2015","monoculture",80,1.65
"748",3.35,40.3864211017578,24,2,"corn","2015","monoculture",83,1.625
"749",1.705,23.2427888335551,24,2,"corn","2015","monoculture",53,1.4
"750",2.479,31.2808273241166,24,2,"corn","2015","monoculture",57,1.65
"751",2.005,27.8221860299886,24,2,"corn","2015","monoculture",63,1.45
"752",1.786,22.9706890268294,24,2,"corn","2015","monoculture",71,1.2
"753",1.81,25.0299847044858,24,2,"corn","2015","monoculture",63,1.35
"754",1.199,22.072487001173,24,2,"corn","2015","monoculture",62,1.25
"755",1.964,26.3207631679151,24,2,"corn","2015","monoculture",65,1.375
"756",1.335,20.1299828424226,24,2,"corn","2015","monoculture",57,1.225
"757",2.451,30.194190149627,31.1111111111111,2,"corn","2015","monoculture",68,1.475
"758",0.852,11.0227513553944,31.1111111111111,2,"corn","2015","monoculture",42,0.95
"759",1.863,23.8830609370375,31.1111111111111,2,"corn","2015","monoculture",57,1.375
"760",1.666,20.6197703262258,31.1111111111111,2,"corn","2015","monoculture",64,1.175
"761",0.853,12.0547634227072,31.1111111111111,2,"corn","2015","monoculture",45,0.975
"762",1.896,25.8360809584579,31.1111111111111,2,"corn","2015","monoculture",57,1.45
"763",1.534,20.1409751235618,31.1111111111111,2,"corn","2015","monoculture",62,1.175
"764",1.089,16.1063872478961,31.1111111111111,2,"corn","2015","monoculture",50,1.125
"765",1.248,16.8845439270067,31.1111111111111,2,"corn","2015","monoculture",51,1.15
"766",1.22,16.8160688560347,31.1111111111111,2,"corn","2015","monoculture",53,1.125
"767",2.526,32.84685858151,22.2222222222222,2,"corn","2015","monoculture",69,1.55
"768",2.056,29.2537583941109,22.2222222222222,2,"corn","2015","monoculture",63,1.5
"769",3.799,50.8654109415556,22.2222222222222,2,"corn","2015","monoculture",73,2.025
"770",0.96,15.1370897026473,22.2222222222222,2,"corn","2015","monoculture",44,1.15
"771",1.94,24.8227918659623,22.2222222222222,2,"corn","2015","monoculture",54,1.45
"772",1.556,21.3544157002541,22.2222222222222,2,"corn","2015","monoculture",49,1.375
"773",0.993,13.9282667137864,22.2222222222222,2,"corn","2015","monoculture",52,1
"774",0.805,11.9794795627819,22.2222222222222,2,"corn","2015","monoculture",47,0.95
"775",1.45,21.3117567219947,22.2222222222222,2,"corn","2015","monoculture",73,1.125
"776",0.593,13.8920768695717,22.2222222222222,2,"corn","2015","monoculture",47,1.05
"777",2.697,35.2262090475132,28.4444444444444,2,"corn","2015","monoculture",69,1.625
"778",1.631,21.8084850257619,28.4444444444444,2,"corn","2015","monoculture",61,1.25
"779",1.219,18.1836902627388,28.4444444444444,2,"corn","2015","monoculture",54,1.175
"780",2.645,29.9313735345934,28.4444444444444,2,"corn","2015","monoculture",72,1.425
"781",1.963,24.3369566829467,28.4444444444444,2,"corn","2015","monoculture",68,1.275
"782",1.944,25.7414974387292,28.4444444444444,2,"corn","2015","monoculture",53,1.5
"783",2.298,30.194190149627,28.4444444444444,2,"corn","2015","monoculture",68,1.475
"784",2.315,31.0444592787688,28.4444444444444,2,"corn","2015","monoculture",60,1.6
"785",1.344,17.6140322123282,28.4444444444444,2,"corn","2015","monoculture",54,1.15
"786",1.26,21.6344764062534,28.4444444444444,2,"corn","2015","monoculture",58,1.275
"787",2.069,26.9720300626362,26.6666666666667,2,"corn","2015","monoculture",92,1.175
"788",2.321,29.8573932649295,26.6666666666667,2,"corn","2015","monoculture",83,1.325
"789",3.893,43.942929771613,26.6666666666667,2,"corn","2015","monoculture",85,1.7
"790",2.254,29.4566265993648,26.6666666666667,2,"corn","2015","monoculture",73,1.4
"791",2.135,25.1601306583296,26.6666666666667,2,"corn","2015","monoculture",74,1.25
"792",2.333,28.6814768507764,26.6666666666667,2,"corn","2015","monoculture",73,1.375
"793",1.463,21.9315432326829,26.6666666666667,2,"corn","2015","monoculture",64,1.225
"794",1.903,27.4261958322657,26.6666666666667,2,"corn","2015","monoculture",74,1.325
"795",1.755,22.7284363895211,26.6666666666667,2,"corn","2015","monoculture",73,1.175
"796",1.921,25.3884227383721,26.6666666666667,2,"corn","2015","monoculture",72,1.275
"797",2.56,35.014602820133,39.1111111111111,2,"corn","2015","monoculture",89,1.425
"798",3.617,43.1754419980678,39.1111111111111,2,"corn","2015","monoculture",83,1.7
"799",2.382,28.9559973111482,39.1111111111111,2,"corn","2015","monoculture",86,1.275
"800",3.108,42.6150686860513,39.1111111111111,2,"corn","2015","monoculture",84,1.675
"801",2.102,29.5434198697986,39.1111111111111,2,"corn","2015","monoculture",85,1.3
"802",3.073,39.1869854806622,39.1111111111111,2,"corn","2015","monoculture",75,1.675
"803",2.855,37.0903251520388,39.1111111111111,2,"corn","2015","monoculture",84,1.525
"804",1.821,23.2264365349939,39.1111111111111,2,"corn","2015","monoculture",82,1.125
"805",2.69,35.6284083228884,39.1111111111111,2,"corn","2015","monoculture",88,1.45
"806",1.175,24.0688439543232,39.1111111111111,2,"corn","2015","monoculture",90,1.1
"807",2.123,24.0965401817582,32.8888888888889,2,"corn","2015","monoculture",79,1.175
"808",1.621,23.1869880754908,32.8888888888889,2,"corn","2015","monoculture",69,1.225
"809",2.304,32.2761986821636,32.8888888888889,2,"corn","2015","monoculture",77,1.45
"810",2.036,24.662741244409,32.8888888888889,2,"corn","2015","monoculture",75,1.225
"811",2.43,33.2824278001187,32.8888888888889,2,"corn","2015","monoculture",75,1.5
"812",1.63,22.1846149606367,32.8888888888889,2,"corn","2015","monoculture",65,1.225
"813",2.719,35.2815431263123,32.8888888888889,2,"corn","2015","monoculture",76,1.55
"814",1.908,26.1965398480155,32.8888888888889,2,"corn","2015","monoculture",67,1.35
"815",1.385,19.7726146037379,32.8888888888889,2,"corn","2015","monoculture",69,1.1
"816",1.453,23.2096660532225,32.8888888888889,2,"corn","2015","monoculture",72,1.2
"817",2.159,28.7682214022057,35.5555555555556,2,"corn","2015","monoculture",82,1.3
"818",2.349,31.7578143417789,35.5555555555556,2,"corn","2015","monoculture",78,1.425
"819",2.104,29.0034009633459,35.5555555555556,2,"corn","2015","monoculture",69,1.425
"820",1.966,29.157490339778,35.5555555555556,2,"corn","2015","monoculture",72,1.4
"821",2.545,34.9374214214465,35.5555555555556,2,"corn","2015","monoculture",75,1.55
"822",2.403,30.1458470665877,35.5555555555556,2,"corn","2015","monoculture",81,1.35
"823",2.507,30.3477257929607,35.5555555555556,2,"corn","2015","monoculture",76,1.4
"824",2.209,27.913062892222,35.5555555555556,2,"corn","2015","monoculture",73,1.35
"825",1.799,22.7284363895211,35.5555555555556,2,"corn","2015","monoculture",73,1.175
"826",3.709,40.9420216172511,35.5555555555556,2,"corn","2015","monoculture",90,1.575
"827",1.552,18.0083208018352,36.8888888888889,2,"corn","2015","monoculture",86,0.925
"828",2.083,26.6985140916499,36.8888888888889,2,"corn","2015","monoculture",87,1.2
"829",2.52,33.2117070467898,36.8888888888889,2,"corn","2015","monoculture",89,1.375
"830",6.04,71.4285734835607,36.8888888888889,2,"corn","2015","monoculture",110,2.075
"831",3.033,37.6585246727366,36.8888888888889,2,"corn","2015","monoculture",83,1.55
"832",4.855,60.6868312857899,36.8888888888889,2,"corn","2015","monoculture",95,2
"833",3.426,44.705736171751,36.8888888888889,2,"corn","2015","monoculture",87,1.7
"834",3.173,34.5921046510729,36.8888888888889,2,"corn","2015","monoculture",74,1.55
"835",3.171,39.6597960470489,36.8888888888889,2,"corn","2015","monoculture",74,1.7
"836",0.638,9.95610596342752,36.8888888888889,2,"corn","2015","monoculture",55,0.775
"837",1.914,22.4674725551738,58.6666666666667,2,"corn","2015","monoculture",90,1.05
"838",4.118,48.3998394708857,58.6666666666667,2,"corn","2015","monoculture",106,1.625
"839",3.434,44.9699307282954,58.6666666666667,2,"corn","2015","monoculture",99,1.6
"840",2.433,33.0720263773141,58.6666666666667,2,"corn","2015","monoculture",99,1.3
"841",1.532,22.8058846747957,58.6666666666667,2,"corn","2015","monoculture",80,1.125
"842",1.765,25.8907003531056,58.6666666666667,2,"corn","2015","monoculture",104,1.075
"843",1.835,24.2105799220219,58.6666666666667,2,"corn","2015","monoculture",83,1.15
"844",2.073,26.3183857277537,58.6666666666667,2,"corn","2015","monoculture",89,1.175
"845",3.697,45.3240452302518,58.6666666666667,2,"corn","2015","monoculture",97,1.625
"846",2.965,27.7899268732682,58.6666666666667,2,"corn","2015","monoculture",100,1.15
"847",3.011,40.3864211017578,46.6666666666667,2,"corn","2015","monoculture",83,1.625
"848",2.738,37.4591070653234,46.6666666666667,2,"corn","2015","monoculture",91,1.475
"849",2.088,27.7230346423545,46.6666666666667,2,"corn","2015","monoculture",78,1.3
"850",1.624,19.3345253199439,46.6666666666667,2,"corn","2015","monoculture",81,1
"851",1.389,19.1111778675349,46.6666666666667,2,"corn","2015","monoculture",69,1.075
"852",1.869,22.105777733978,46.6666666666667,2,"corn","2015","monoculture",84,1.075
"853",1.585,21.792820981558,46.6666666666667,2,"corn","2015","monoculture",72,1.15
"854",1.919,29.5491268108509,46.6666666666667,2,"corn","2015","monoculture",76,1.375
"855",2.203,28.8572718737946,46.6666666666667,2,"corn","2015","monoculture",71,1.4
"856",1.897,35.927570351704,46.6666666666667,2,"corn","2015","monoculture",89,1.45
"857",3.832,44.3647424221,18.6666666666667,2,"corn","2015","monoculture",107,1.525
"858",3.891,47.4031939196719,18.6666666666667,2,"corn","2015","monoculture",97,1.675
"859",5.875,63.2549370772588,18.6666666666667,2,"corn","2015","monoculture",89,2.125
"860",2.787,39.2464004904621,18.6666666666667,2,"corn","2015","monoculture",85,1.575
"861",2.44,34.6748605658974,18.6666666666667,2,"corn","2015","monoculture",91,1.4
"862",2.903,41.2163331715286,18.6666666666667,2,"corn","2015","monoculture",88,1.6
"863",3.199,39.9918367413921,18.6666666666667,2,"corn","2015","monoculture",93,1.525
"864",2.147,26.0205081926638,18.6666666666667,2,"corn","2015","monoculture",100,1.1
"865",2.439,27.1514493067237,18.6666666666667,2,"corn","2015","monoculture",73,1.325
"866",7.289,49.5585970972948,18.6666666666667,2,"corn","2015","monoculture",100,1.7
"867",3.347,44.2618769284324,92.8888888888889,2,"corn","2015","monoculture",100,1.575
"868",2.722,33.8015031700337,92.8888888888889,2,"corn","2015","monoculture",106,1.275
"869",2.402,26.9629940838775,92.8888888888889,2,"corn","2015","monoculture",96,1.15
"870",2.267,26.7548716495194,92.8888888888889,2,"corn","2015","monoculture",95,1.15
"871",2.335,30.4079148940287,92.8888888888889,2,"corn","2015","monoculture",79,1.375
"872",1.733,20.8749020339483,92.8888888888889,2,"corn","2015","monoculture",105,0.925
"873",1.93,23.6443296221992,92.8888888888889,2,"corn","2015","monoculture",84,1.125
"874",2.238,25.4938842054006,92.8888888888889,2,"corn","2015","monoculture",89,1.15
"875",1.626,21.9108391070136,92.8888888888889,2,"corn","2015","monoculture",87,1.05
"876",1.182,15.6366332068489,92.8888888888889,2,"corn","2015","monoculture",95,0.8
"877",2.924,39.5875550398728,40.4444444444444,2,"corn","2015","monoculture",86,1.575
"878",2.908,38.4025703988128,40.4444444444444,2,"corn","2015","monoculture",91,1.5
"879",1.923,27.297599682346,40.4444444444444,2,"corn","2015","monoculture",102,1.125
"880",1.706,23.9943867527585,40.4444444444444,2,"corn","2015","monoculture",82,1.15
"881",2.646,39.4702577943479,40.4444444444444,2,"corn","2015","monoculture",83,1.6
"882",0.858,14.6511605661729,40.4444444444444,2,"corn","2015","monoculture",87,0.8
"883",1.821,27.6926811019852,40.4444444444444,2,"corn","2015","monoculture",104,1.125
"884",3.354,42.2809209043082,40.4444444444444,2,"corn","2015","monoculture",94,1.575
"885",3.234,43.8641421856813,40.4444444444444,2,"corn","2015","monoculture",102,1.55
"886",1.999,25.0594192542826,40.4444444444444,2,"corn","2015","monoculture",115,1
"887",5.141,64.5981749735143,25.3333333333333,2,"corn","2015","monoculture",106,1.975
"888",4.573,59.5678720930861,25.3333333333333,2,"corn","2015","monoculture",100,1.925
"889",3.392,46.0701519612871,25.3333333333333,2,"corn","2015","monoculture",88,1.725
"890",1.471,21.3432206188294,25.3333333333333,2,"corn","2015","monoculture",70,1.15
"891",1.378,20.8781258695805,25.3333333333333,2,"corn","2015","monoculture",71,1.125
"892",2.109,32.5902757132646,25.3333333333333,2,"corn","2015","monoculture",90,1.35
"893",2.825,40.6265025849461,25.3333333333333,2,"corn","2015","monoculture",95,1.525
"894",0.75,14.6921527595139,25.3333333333333,2,"corn","2015","monoculture",73,0.875
"895",1.313,22.0598403290562,25.3333333333333,2,"corn","2015","monoculture",80,1.1
"896",1.104,18.8020241529507,25.3333333333333,2,"corn","2015","monoculture",78,1
"897",4.556,56.7169836542756,83.5555555555556,2,"corn","2015","monoculture",120,1.7
"898",1.679,25.9166005052971,83.5555555555556,2,"corn","2015","monoculture",91,1.15
"899",1.117,18.1105415702298,83.5555555555556,2,"corn","2015","monoculture",78,0.975
"900",1.79,29.2858230083351,83.5555555555556,2,"corn","2015","monoculture",84,1.3
"901",2.119,31.0728717100132,83.5555555555556,2,"corn","2015","monoculture",91,1.3
"902",1.564,23.4159995519246,83.5555555555556,2,"corn","2015","monoculture",76,1.175
"903",2.041,27.6201549554158,83.5555555555556,2,"corn","2015","monoculture",95,1.175
"904",2.25,27.4953897196854,83.5555555555556,2,"corn","2015","monoculture",103,1.125
"905",2.496,36.528232543673,83.5555555555556,2,"corn","2015","monoculture",105,1.35
"906",1.178,16.7031200507681,83.5555555555556,2,"corn","2015","monoculture",92,0.85
"907",2.539,36.3525747730396,70.2222222222222,2,"corn","2015","monoculture",97,1.4
"908",1.923,31.7578143417789,70.2222222222222,2,"corn","2015","monoculture",78,1.425
"909",2.368,35.3133531175314,70.2222222222222,2,"corn","2015","monoculture",117,1.25
"910",0.897,14.6767093869502,70.2222222222222,2,"corn","2015","monoculture",82,0.825
"911",0.739,12.9751366905735,70.2222222222222,2,"corn","2015","monoculture",84,0.75
"912",3.334,46.2178388748858,70.2222222222222,2,"corn","2015","monoculture",91,1.7
"913",1.345,22.3825900001143,70.2222222222222,2,"corn","2015","monoculture",78,1.125
"914",1.158,20.6197703262258,70.2222222222222,2,"corn","2015","monoculture",64,1.175
"915",0.611,11.5763411672741,70.2222222222222,2,"corn","2015","monoculture",72,0.75
"916",3.409,40.8889147441801,70.2222222222222,2,"corn","2015","monoculture",106,1.45
"917",0.295,5.93045526977636,155.555555555556,2,"corn","2015","monoculture",36,0.675
"918",0.282,4.45991009673176,155.555555555556,2,"corn","2015","monoculture",31,0.6
"919",0.391,7.76872493824071,155.555555555556,2,"corn","2015","monoculture",42,0.75
"920",0.15,3.39458988249939,155.555555555556,2,"corn","2015","monoculture",28,0.525
"921",0.191,3.59774533144134,155.555555555556,2,"corn","2015","monoculture",37,0.475
"922",0.263,5.29201268452179,155.555555555556,2,"corn","2015","monoculture",36,0.625
"923",0.623,11.7203883883894,155.555555555556,2,"corn","2015","monoculture",57,0.85
"924",0.703,13.4160264484975,155.555555555556,2,"corn","2015","monoculture",52,0.975
"925",0.388,8.40606324467244,155.555555555556,2,"corn","2015","monoculture",50,0.725
"926",1.231,19.0476240315832,155.555555555556,2,"corn","2015","monoculture",72,1.05
"927",0.179,3.80359315560159,136,2,"corn","2015","monoculture",36,0.5
"928",0.292,5.40040463987491,136,2,"corn","2015","monoculture",37,0.625
"929",0.495,9.00201299665128,136,2,"corn","2015","monoculture",48,0.775
"930",0.045,0.947106019576281,136,2,"corn","2015","monoculture",22,0.25
"931",0.368,6.72368197602941,136,2,"corn","2015","monoculture",46,0.65
"932",0.509,10.8836435472982,136,2,"corn","2015","monoculture",46,0.9
"933",0.52,9.26194596963561,136,2,"corn","2015","monoculture",57,0.725
"934",0.867,16.2312317292418,136,2,"corn","2015","monoculture",58,1.05
"935",1.358,24.5139042004739,136,2,"corn","2015","monoculture",48,1.525
"936",1.068,19.9737948397195,136,2,"corn","2015","monoculture",64,1.15
"937",1.128,17.6591846127873,124.888888888889,2,"corn","2015","monoculture",65,1.05
"938",0.993,17.4577368810082,124.888888888889,2,"corn","2015","monoculture",64,1.05
"939",0.656,12.6444501078807,124.888888888889,2,"corn","2015","monoculture",48,0.975
"940",0.374,8.54736511342277,124.888888888889,2,"corn","2015","monoculture",42,0.8
"941",0.48,10.1013983828936,124.888888888889,2,"corn","2015","monoculture",44,0.875
"942",0.344,8.1550305976672,124.888888888889,2,"corn","2015","monoculture",42,0.775
"943",1.24,21.5178426955192,124.888888888889,2,"corn","2015","monoculture",65,1.2
"944",0.642,12.9167951255251,124.888888888889,2,"corn","2015","monoculture",69,0.825
"945",0.432,8.11507567843479,124.888888888889,2,"corn","2015","monoculture",55,0.675
"946",0.557,10.7325063469615,124.888888888889,2,"corn","2015","monoculture",65,0.75
"947",0.776,12.755013053859,119.555555555556,2,"corn","2015","monoculture",57,0.9
"948",0.875,16.0533844664484,119.555555555556,2,"corn","2015","monoculture",63,1
"949",0.591,10.3207943853454,119.555555555556,2,"corn","2015","monoculture",48,0.85
"950",0.53,10.3207943853454,119.555555555556,2,"corn","2015","monoculture",48,0.85
"951",0.196,3.58877194930487,119.555555555556,2,"corn","2015","monoculture",52,0.4
"952",0.196,4.87897736878561,119.555555555556,2,"corn","2015","monoculture",35,0.6
"953",0.647,7.38204961305995,119.555555555556,2,"corn","2015","monoculture",45,0.7
"954",0.338,7.10992434420476,119.555555555556,2,"corn","2015","monoculture",46,0.675
"955",0.585,10.3207943853454,119.555555555556,2,"corn","2015","monoculture",48,0.85
"956",1.181,23.4477816320502,119.555555555556,2,"corn","2015","monoculture",73,1.2
"957",0.559,11.4088144431565,216.888888888889,2,"corn","2015","monoculture",44,0.95
"958",0.193,4.87897736878561,216.888888888889,2,"corn","2015","monoculture",35,0.6
"959",0.366,7.21414939257597,216.888888888889,2,"corn","2015","monoculture",38,0.75
"960",0.617,11.4305990946811,216.888888888889,2,"corn","2015","monoculture",52,0.875
"961",0.212,3.95153303841033,216.888888888889,2,"corn","2015","monoculture",42,0.475
"962",0.52,10.5314578717953,216.888888888889,2,"corn","2015","monoculture",44,0.9
"963",0.394,7.90306666580413,216.888888888889,2,"corn","2015","monoculture",46,0.725
"964",0.436,7.86584734274777,216.888888888889,2,"corn","2015","monoculture",40,0.775
"965",0.184,4.33788643903759,216.888888888889,2,"corn","2015","monoculture",39,0.525
"966",0.212,3.66945025025527,216.888888888889,2,"corn","2015","monoculture",38,0.475
"967",0.561,10.9759121938566,216.888888888889,2,"corn","2015","monoculture",67,0.75
"968",0.573,10.921312506027,216.888888888889,2,"corn","2015","monoculture",55,0.825
"969",0.582,10.6260189874207,212.888888888889,2,"corn","2015","monoculture",53,0.825
"970",0.481,9.73851333475326,212.888888888889,2,"corn","2015","monoculture",57,0.75
"971",0.773,12.6213734432017,212.888888888889,2,"corn","2015","monoculture",63,0.85
"972",0.51,9.0988759555167,212.888888888889,2,"corn","2015","monoculture",52,0.75
"973",0.358,6.23344448396777,212.888888888889,2,"corn","2015","monoculture",58,0.55
"974",0.271,5.51901725099838,212.888888888889,2,"corn","2015","monoculture",54,0.525
"975",0.866,13.4828717231667,212.888888888889,2,"corn","2015","monoculture",65,0.875
"976",0.522,9.62025923996381,212.888888888889,2,"corn","2015","monoculture",60,0.725
"977",1.048,18.9439812823716,212.888888888889,2,"corn","2015","monoculture",75,1.025
"978",0.537,9.35656959664936,191.111111111111,2,"corn","2015","monoculture",54,0.75
"979",0.531,9.67719719550247,191.111111111111,2,"corn","2015","monoculture",44,0.85
"980",0.294,5.50220136027492,191.111111111111,2,"corn","2015","monoculture",49,0.55
"981",0.402,7.90306666580413,191.111111111111,2,"corn","2015","monoculture",46,0.725
"982",0.591,10.477288878563,191.111111111111,2,"corn","2015","monoculture",52,0.825
"983",0.438,8.33227975660001,191.111111111111,2,"corn","2015","monoculture",53,0.7
"984",0.142,3.32353253955665,191.111111111111,2,"corn","2015","monoculture",30,0.5
"985",0.521,9.83947372865196,191.111111111111,2,"corn","2015","monoculture",45,0.85
"986",0.836,13.457175811727,191.111111111111,2,"corn","2015","monoculture",55,0.95
"987",0.682,10.6100749262981,191.111111111111,2,"corn","2015","monoculture",64,0.75
"988",0.73,12.7074510078676,147.111111111111,2,"corn","2015","monoculture",60,0.875
"989",0.453,8.83859172461168,147.111111111111,2,"corn","2015","monoculture",50,0.75
